ecosystem,taxon_id,rep,sample_id,tube_shift,timepoint,Phylum,Class,Order,Family,Genus,Species,treatment,wvd,abund_16s,abund_16s_t0,growth,mortality,growth_corrected,mortality_corrected
MC,9aa7b9f5da883e04957d811521f81325,3,W1_MC_24,0,7,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,unknown Caldilineaceae,unknown Caldilineaceae,C,2.45937596956669e-05,1210.66918409755,1165.44099140142,0.0139902309071927,-0.00855113052708481,0.00827108706953057,-0.00283198668942264
MC,9adced5e40a4bfffc1dc3fc0ed227813,3,W1_MC_21,0,7,Actinobacteria,Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,control,2.108641606906e-05,766.938062809892,1098.84436332134,0.00310973623599197,-0.0544823479739689,0.00609618884928937,-0.0574688005872663
MC,9adced5e40a4bfffc1dc3fc0ed227813,3,W1_MC_24,0,7,Actinobacteria,Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,C,1.99281918541969e-05,678.315356832906,1098.84436332134,0.0236897111588528,-0.0926042854258471,0.0176049168154841,-0.0865194910824784
MC,9c21f58750bb8b6f073a0af9aa9bb714,2,W1_MC_20,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,control,4.189980047739e-05,723.62652751159,1050.9270451014,0.00721501839962331,-0.0605225241722187,0.0162508107397515,-0.0695583165123469
MC,9c21f58750bb8b6f073a0af9aa9bb714,2,W1_MC_23,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C,2.48316739871181e-05,316.772775273732,1050.9270451014,0.00243668385609306,-0.173757145871743,0.0183771666117167,-0.189697628627367
MC,9c21f58750bb8b6f073a0af9aa9bb714,2,W1_MC_29,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C_N,3.4422135178921e-05,309.691552525516,1050.9270451014,0.00536643564773817,-0.179916598994607,0.0108477967542137,-0.185397960101082
MC,9c21f58750bb8b6f073a0af9aa9bb714,3,W1_MC_21,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,control,2.72883442057756e-05,296.407097926881,1531.72244584187,0.00964985004087161,-0.244280467542106,0.0127885416163164,-0.24741915911755
MC,9c21f58750bb8b6f073a0af9aa9bb714,3,W1_MC_24,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C,5.1876259303023e-05,513.137503022481,1531.72244584187,0.0295504006533057,-0.185779588714657,0.0231952061591553,-0.179424394220507
MC,9c3d22c5ffff5ba4d07d54b530bfe9b5,1,W1_MC_22,0,7,Acidobacteria,Subgroup 22,unknown Subgroup 22,unknown Subgroup 22,unknown Subgroup 22,unknown Subgroup 22,C,1.64050514212308e-05,42.9450382984627,315.539295191825,0.0171199584688443,-0.30202883049017,0.00992054227920466,-0.29482941430053
MC,9ca924dee3ae6b742641264649f7f7c3,1,W1_MC_19,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,control,1.42272943397167e-05,467.382363298332,811.386759064692,-0.00210047114687488,-0.0766991208894288,0.010701422191817,-0.0895010142281207
MC,9ca924dee3ae6b742641264649f7f7c3,1,W1_MC_22,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,C,1.2636198536654e-05,214.880821750296,811.386759064692,0.0205191590821821,-0.210327912655618,0.0131266571892856,-0.202935410762722
MC,9ca924dee3ae6b742641264649f7f7c3,1,W1_MC_28,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,C_N,1.35445711370807e-05,418.221670162892,811.386759064692,0.00352182614258308,-0.0981980016649658,0.0132734948933506,-0.107949670415733
MC,9ca924dee3ae6b742641264649f7f7c3,2,W1_MC_20,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,control,1.76141942053437e-05,470.56880227689,959.542084657802,0.0045722462495569,-0.106359959810115,0.0134319785249224,-0.11521969208548
MC,9ca924dee3ae6b742641264649f7f7c3,2,W1_MC_23,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,C,1.40912163618846e-05,294.871660026644,959.542084657802,-0.000236609838488342,-0.168322813675046,0.0153821989467695,-0.183941622460304
MC,9ca924dee3ae6b742641264649f7f7c3,2,W1_MC_29,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,C_N,1.17900594307663e-05,253.863940214619,959.542084657802,0.000174040017490982,-0.190125142941038,0.00545303080378564,-0.195404133727333
MC,9ca924dee3ae6b742641264649f7f7c3,3,W1_MC_21,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,control,9.46688782003705e-06,272.494221800203,932.352793121134,0.00518380382829474,-0.180911499110598,0.00822310986235081,-0.183950805144654
MC,9ca924dee3ae6b742641264649f7f7c3,3,W1_MC_24,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,C,3.03981709198334e-05,439.468076620731,932.352793121134,0.0136287686334488,-0.121078225439133,0.00793381595605802,-0.115383272761742
MC,9ca924dee3ae6b742641264649f7f7c3,3,W1_MC_30,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,unknown IS-44,C_N,2.38338335391403e-05,19.2722773980842,932.352793121134,0.0192245415378668,-0.573373629738254,0.023038593690417,-0.577187681890804
MC,9cc45fecbdfe607ab49d543121f0f872,2,W1_MC_20,0,7,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,unknown Nocardioidaceae,unknown Nocardioidaceae,control,3.76673214785995e-05,9.17361045177081,731.079683548802,0.00848273302644582,-0.633938665449161,0.0175925463891488,-0.643048478811864
MC,9d415a71328474c53c722fbb65f4f8ed,1,W1_MC_22,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,C,2.20256130677963e-05,302.246421618801,1803.08168681043,0.0181368358065361,-0.273281104084711,0.0108839127529337,-0.266028181031109
MC,9d415a71328474c53c722fbb65f4f8ed,1,W1_MC_28,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,C_N,3.11123925562648e-05,310.674556853811,1803.08168681043,0.00286581063473819,-0.254081039911198,0.0125423891580668,-0.263757618434527
MC,9d415a71328474c53c722fbb65f4f8ed,2,W1_MC_20,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,control,3.20388289663534e-05,893.764393014419,1370.774406654,-0.000259169682406234,-0.0608392476752353,0.00827159347760307,-0.0693700108352446
MC,9d415a71328474c53c722fbb65f4f8ed,2,W1_MC_23,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,C,3.83387697116532e-05,910.580010294261,1370.774406654,-0.00537005819222197,-0.0530655630977765,0.00962181935349316,-0.0680574406434917
MC,9d415a71328474c53c722fbb65f4f8ed,2,W1_MC_29,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,C_N,1.26332171533274e-05,642.589933723596,1370.774406654,0.00352230471711556,-0.111754352976145,0.00891304865503413,-0.117145096914063
MC,9d415a71328474c53c722fbb65f4f8ed,3,W1_MC_21,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,control,2.01211410017899e-05,837.561993861048,2031.19715644248,0.00497829015766256,-0.131533339724726,0.00800436507386634,-0.13455941464093
MC,9d415a71328474c53c722fbb65f4f8ed,3,W1_MC_24,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,C,3.4421384210284e-05,917.587567434005,2031.19715644248,0.0166869524442336,-0.130205897262852,0.0108876263508674,-0.124406571169486
MC,9d415a71328474c53c722fbb65f4f8ed,3,W1_MC_30,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,C_N,3.30900201614008e-05,21.6051295714257,2031.19715644248,0.00723168730199263,-0.656295953558424,0.0107246315914646,-0.659788897847896
MC,9d72c78e800cb38e8dab92e6c1bd8082,3,W1_MC_21,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,unknown Ilumatobacter,control,2.70391736826756e-05,273.685730397254,432.878082520527,0.00558410299827831,-0.0710806237091028,0.00862612133868037,-0.0741226420495048
MC,9d72c78e800cb38e8dab92e6c1bd8082,3,W1_MC_24,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,unknown Ilumatobacter,C,4.04235668619348e-05,388.499868218583,432.878082520527,0.0179142223782089,-0.0333661213976481,0.0120603754168381,-0.0275122744362772
MC,9d80be2deb208979a0e65650b80c150c,1,W1_MC_19,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,control,5.04957875123668e-05,559.302215103614,3380.77816276955,0.0131205800556861,-0.270145040818284,0.0274050516476485,-0.284429512410246
MC,9d80be2deb208979a0e65650b80c150c,1,W1_MC_22,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,C,5.24201010294687e-05,359.805581672255,3380.77816276955,0.0271038928515609,-0.347146371850265,0.0193875427419389,-0.339430021740643
MC,9d80be2deb208979a0e65650b80c150c,1,W1_MC_28,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,C_N,4.23386457124345e-05,533.031584706632,3380.77816276955,0.00770315843228186,-0.271600373700727,0.0177333208259031,-0.281630536094348
MC,9d80be2deb208979a0e65650b80c150c,2,W1_MC_20,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,control,4.49327194193669e-05,879.061098281093,4889.0953837326,0.00759897039167806,-0.252728708696265,0.0166351856439331,-0.26176492394852
MC,9d80be2deb208979a0e65650b80c150c,2,W1_MC_23,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,C,7.39763806618607e-05,505.782793339918,4889.0953837326,0.00106394017324523,-0.325157548358939,0.0167992228461922,-0.340892831031886
MC,9d80be2deb208979a0e65650b80c150c,2,W1_MC_29,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,C_N,6.28811219632319e-05,616.600798199781,4889.0953837326,0.0118882188777685,-0.307679756347009,0.0176153701407263,-0.313406907609967
MC,9d80be2deb208979a0e65650b80c150c,3,W1_MC_21,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,control,2.60899788866033e-05,756.29345570642,6026.99484124734,0.00632808310728064,-0.30283870135828,0.00938567764979808,-0.305896295900798
MC,9d80be2deb208979a0e65650b80c150c,3,W1_MC_24,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,C,5.77052062168504e-05,1209.10576125759,6026.99484124734,0.0240078119525752,-0.253488879446774,0.0179051662031517,-0.247386233697351
MC,9d80be2deb208979a0e65650b80c150c,3,W1_MC_30,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,unknown Ellin6067,C_N,8.38465304255064e-05,119.37337492223,6026.99484124734,0.0258147920787825,-0.586064450943209,0.0298030577537495,-0.590052716618176
MC,9db8edad83803026003d4d9c011f5fd7,1,W1_MC_19,0,7,Acidobacteria,Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,control,8.95444764342668e-06,374.062098969027,856.46380123495,0.0139311656696446,-0.132272627044679,0.0283297581958066,-0.146671219570841
MC,9db8edad83803026003d4d9c011f5fd7,1,W1_MC_22,0,7,Acidobacteria,Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,C,2.76351382546831e-05,24.0595626216936,856.46380123495,0.00904462659382226,-0.51937027252939,0.00221048337026468,-0.512536129305832
MC,9db8edad83803026003d4d9c011f5fd7,1,W1_MC_28,0,7,Acidobacteria,Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,C_N,2.21950587688225e-05,37.013717408704,856.46380123495,-0.00496746435385118,-0.443821602584458,0.00420138853253258,-0.452990455470842
MC,9dc1fde5601160c061a0baecdd176629,1,W1_MC_19,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,control,7.64666295659401e-06,946.273821484097,1938.31281332121,0.00869582758453209,-0.111130286263563,0.0225188911262916,-0.124953349805323
MC,9dc1fde5601160c061a0baecdd176629,1,W1_MC_22,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,C,2.41925629959237e-05,387.229914868667,1938.31281332121,0.0152195247947058,-0.245298750211133,0.00810594237336955,-0.238185167789797
MC,9dc1fde5601160c061a0baecdd176629,1,W1_MC_28,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,C_N,3.05359089818454e-05,466.467513149916,1938.31281332121,-0.00117658830653448,-0.20230695619282,0.00822608839605416,-0.211709632895409
MC,9dc1fde5601160c061a0baecdd176629,2,W1_MC_20,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,control,2.01924472791696e-05,644.308460251453,2513.086412199,0.0100247245014725,-0.204466058222403,0.019218184373612,-0.213659518094543
MC,9dc1fde5601160c061a0baecdd176629,2,W1_MC_23,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,C,3.28839056196976e-05,1027.24542688209,2513.086412199,-0.00288110700464588,-0.124923288292071,0.0123974071319501,-0.140201802428667
MC,9dc1fde5601160c061a0baecdd176629,2,W1_MC_29,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,C_N,3.67628888674485e-05,876.674603264199,2513.086412199,0.00498483342050635,-0.155432123907454,0.0104350688503245,-0.160882359337272
MC,9dc1fde5601160c061a0baecdd176629,3,W1_MC_21,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,control,3.01020025261872e-05,1290.68157683544,2330.88198280284,0.0065729020334166,-0.0910123729425619,0.00963495295950519,-0.0940744238686506
MC,9dc1fde5601160c061a0baecdd176629,3,W1_MC_24,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,C,3.55764454272696e-05,1941.02857291786,2330.88198280284,0.0217808470641289,-0.0479278048562711,0.015772244083671,-0.0419192018758132
MC,9dc1fde5601160c061a0baecdd176629,3,W1_MC_30,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae,unknown Ilumatobacteraceae,C_N,8.22317755105184e-06,40.0226883684765,2330.88198280284,0.00628734372371675,-0.586938130266906,0.0097588573874449,-0.590409643930634
MC,9dfb64779a481a49d2f4f68d2db0df79,1,W1_MC_19,0,7,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,unknown Pedomicrobium,control,3.17173954949094e-05,244.221223823404,676.155632553907,-0.00050447608663475,-0.144973924723766,0.0124266311038985,-0.157905031914299
MC,9dfb64779a481a49d2f4f68d2db0df79,1,W1_MC_22,0,7,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,unknown Pedomicrobium,C,2.28819575102055e-05,237.156996775388,676.155632553907,0.0196757211324586,-0.169347281095648,0.0123369089084461,-0.162008468871636
MC,9dfb64779a481a49d2f4f68d2db0df79,1,W1_MC_28,0,7,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,unknown Pedomicrobium,C_N,1.78620412558572e-05,304.233870212971,676.155632553907,-0.00255791182325064,-0.111531596700526,0.0067587075708499,-0.120848216094627
MC,9dfb64779a481a49d2f4f68d2db0df79,3,W1_MC_21,0,7,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,unknown Pedomicrobium,control,1.617966321702e-05,370.82464380569,566.07133868069,0.00462344320484241,-0.0650507028718486,0.00764590986469182,-0.0680731695316981
MC,9dfb64779a481a49d2f4f68d2db0df79,3,W1_MC_24,0,7,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,unknown Pedomicrobium,C,4.1485396416718e-05,417.195407816153,566.07133868069,0.0227727514789623,-0.0663678078244952,0.0167185796133632,-0.0603136359588962
MC,9dfb64779a481a49d2f4f68d2db0df79,3,W1_MC_30,0,7,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,unknown Pedomicrobium,C_N,1.46524281411397e-05,10.416609960279,566.07133868069,0.00895487669844317,-0.579714657647933,0.0124954073749904,-0.58325518832448
MC,9e58d978fddb2e2a1bd725dd5418cbc5,1,W1_MC_22,0,7,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,unknown Dongia,C,9.39101719787074e-05,23.8820650892186,1126.92605425651,0.0444013048072331,-0.594990038582114,0.0357167100382381,-0.586305443813119
MC,9e58d978fddb2e2a1bd725dd5418cbc5,3,W1_MC_21,0,7,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,unknown Dongia,control,3.08307556033615e-05,75.2758271466692,799.159536960974,0.0184724308581596,-0.355958364284629,0.0218063587931864,-0.359292292219656
MC,9e58d978fddb2e2a1bd725dd5418cbc5,3,W1_MC_24,0,7,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,unknown Dongia,C,7.42542079661169e-05,66.2582299915301,799.159536960974,0.00740889838683959,-0.363123314556309,0.00196016705875625,-0.357674583228226
MC,9ec2ca5feb5ede9162f5d5b8d6e2ecc9,3,W1_MC_21,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unknown Amycolatopsis,control,7.48258815269852e-05,174.868819563856,499.474710600609,0.0115579795424459,-0.161489533405281,0.0147311812868627,-0.164662735149698
MC,9ec2ca5feb5ede9162f5d5b8d6e2ecc9,3,W1_MC_24,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unknown Amycolatopsis,C,4.46887174740206e-05,175.736454224408,499.474710600609,0.0356161980028019,-0.184840699970315,0.0290080793657569,-0.17823258133327
MC,9f5bcaa5f3f65e42e79aa915f5b9b3e4,3,W1_MC_21,0,7,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown Gaiella,control,5.2727370799163e-05,169.364388484813,899.054479081099,0.00783014155860216,-0.24630029779027,0.010916429729432,-0.2493865859611
MC,9f5bcaa5f3f65e42e79aa915f5b9b3e4,3,W1_MC_24,0,7,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown Gaiella,C,4.75465740592852e-05,424.422949558816,899.054479081099,0.0124898843395449,-0.119720334582327,0.00685779060584008,-0.114088240848622
MC,9f74dcb11dcee6bfe2495b192e6186ce,3,W1_MC_21,0,7,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown Gaiella,control,3.28248782434278e-05,298.570986962251,998.949421201221,0.0137878885027364,-0.186315950089877,0.0170083555854138,-0.189536417172554
MC,9f74dcb11dcee6bfe2495b192e6186ce,3,W1_MC_24,0,7,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown Gaiella,C,3.94391778730788e-05,623.121845797268,998.949421201221,0.0190978703572116,-0.0865210230922749,0.0132023423820194,-0.0806254951170828
MC,9fe576ffde866feecad56bc3408a53b9,3,W1_MC_24,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14,unknown 67-14,C,2.44423338844016e-06,224.816344271005,1365.23087564166,0.0289259127570531,-0.286610914438812,0.0226221047129518,-0.280307106394711
MC,a0004aa6cb9d69f363f442d7445f2884,1,W1_MC_19,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,control,3.12975935449704e-05,3904.78542447,4327.39604834502,0.003597956004712,-0.0182784065386386,0.0169536816419922,-0.0316341321759188
MC,a0004aa6cb9d69f363f442d7445f2884,1,W1_MC_22,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C,3.35484939514184e-05,1733.70298824754,4327.39604834502,0.0261508385754136,-0.156823182856482,0.0184647975128785,-0.149137141793947
MC,a0004aa6cb9d69f363f442d7445f2884,1,W1_MC_28,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C_N,3.70308737849097e-05,4328.02953652787,4327.39604834502,0.0112825084857806,-0.0112615971369141,0.0216046446499387,-0.0215837333010722
MC,a0004aa6cb9d69f363f442d7445f2884,2,W1_MC_20,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,control,4.01659550297275e-05,4610.66181218607,4934.7878639544,0.0113771571622206,-0.0210826256053811,0.0206888440983689,-0.0303943125415294
MC,a0004aa6cb9d69f363f442d7445f2884,2,W1_MC_23,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C,3.9135705644403e-05,1930.24680110657,4934.7878639544,-0.000753983592443843,-0.133340561403513,0.0148142863892115,-0.148908831385168
MC,a0004aa6cb9d69f363f442d7445f2884,2,W1_MC_29,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C_N,3.79957233602065e-05,2031.02534357925,4934.7878639544,0.00937969615901424,-0.136203828307419,0.0150202727660866,-0.141844404914491
MC,a0004aa6cb9d69f363f442d7445f2884,3,W1_MC_21,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,control,3.6602410672744e-05,1939.44695281435,4961.44879196604,0.0125853325077474,-0.146770323461362,0.0157898784798125,-0.149974869433427
MC,a0004aa6cb9d69f363f442d7445f2884,3,W1_MC_24,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C,4.79407213076437e-05,4049.12140534253,4961.44879196604,0.0273790835982415,-0.0564073511136751,0.0211177658727299,-0.0501460333881635
MC,a0004aa6cb9d69f363f442d7445f2884,3,W1_MC_30,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C_N,5.40463399434729e-05,102.472422018665,4961.44879196604,0.0253575730892104,-0.579623196420823,0.0293435267347911,-0.583609150066404
MC,a061dbb406c7425b7d9b97235b490618,3,W1_MC_21,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,control,3.20017803437286e-05,115.729367677231,1032.24773524126,0.028984179199001,-0.341589828155047,0.0325780857067606,-0.345183734662807
MC,a061dbb406c7425b7d9b97235b490618,3,W1_MC_24,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,C,3.26274050011567e-05,60.611386760152,1032.24773524126,0.00631954004604784,-0.411321139332457,0.000908240637273632,-0.405909839923683
MC,a06b502a16b793f024db392927c61d00,1,W1_MC_19,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,control,4.87802432517356e-05,518.301091171901,1758.00464464016,-0.0122732584655423,-0.162209368643083,-0.000437477166382185,-0.174045149942243
MC,a06b502a16b793f024db392927c61d00,1,W1_MC_22,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C,6.22376893524581e-05,171.964153139004,1758.00464464016,0.0188226564168756,-0.350915324578858,0.0115431286321758,-0.343635796794159
MC,a06b502a16b793f024db392927c61d00,1,W1_MC_28,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C_N,5.81462091263335e-05,222.002357303439,1758.00464464016,0.0255044865880019,-0.321111160865736,0.036898295639978,-0.332504969917712
MC,a06b502a16b793f024db392927c61d00,2,W1_MC_20,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,control,5.9543088988801e-05,372.969990849801,1782.0067286502,0.0066139210204327,-0.230042124020452,0.0155689459620759,-0.238997148962095
MC,a06b502a16b793f024db392927c61d00,2,W1_MC_23,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C,8.73730085910649e-05,307.04860552154,1782.0067286502,-0.00189541444529072,-0.249317346224989,0.0134692005375506,-0.264681961207831
MC,a06b502a16b793f024db392927c61d00,2,W1_MC_29,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C_N,5.72626530337629e-05,301.369388093602,1782.0067286502,0.0178843421109031,-0.271764151911191,0.0238509246932631,-0.277730734493551
MC,a06b502a16b793f024db392927c61d00,3,W1_MC_21,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,control,3.52560350414757e-05,292.22461101423,932.352793121134,0.00942054000025113,-0.175161762011121,0.0125399447379084,-0.178281166748778
